fecha,valor,returns,lag_1,lag_2,lag_3,lag_4,lag_5,lag_10,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20
2017-02-06,16.48,0.0,-0.00181708055723806,-0.006020469596628386,-0.0018028846153846922,-0.003592814371257358,-0.005952380952381042,0.0011862396204032066,-0.0026466498281016992,0.00227391553246651,-0.002393094266019191,0.002221862474384864,-0.0011956476235516044,0.0023959719451853794
2017-02-07,16.49,0.0006067961165048263,0.0,-0.00181708055723806,-0.006020469596628386,-0.0018028846153846922,-0.003592814371257358,-0.0005924170616112834,-0.0018067277305492623,0.0025906130991107624,-0.00227317294820758,0.0023580394017946767,-0.0010764452584846652,0.002424646543280658
2017-02-08,16.48,-0.0006064281382655023,0.0006067961165048263,0.0,-0.00181708055723806,-0.006020469596628386,-0.0018028846153846922,-0.0011855364552459946,-0.0015674364351254244,0.002645728049068506,-0.002215262116509531,0.0023945469731619902,-0.0009583987128756854,0.0023848862680935536
2017-02-09,16.43,-0.0030339805825243538,-0.0006064281382655023,0.0006067961165048263,0.0,-0.00181708055723806,-0.006020469596628386,-0.0029673590504450953,-0.0009701386323046179,0.0014609014093243551,-0.002221924269717457,0.002396963429606022,-0.001199383456287606,0.0023360152615367726
2017-02-10,16.43,0.0,-0.0030339805825243538,-0.0006064281382655023,0.0006067961165048263,0.0,-0.00181708055723806,0.0,-0.0006067225208570059,0.001423063043442291,-0.002221924269717457,0.002396963429606022,-0.0010805480433345505,0.002333422701989932
2017-02-13,16.45,0.00121728545343891,0.0,-0.0030339805825243538,-0.0006064281382655023,0.0006067961165048263,0.0,-0.005952380952381042,-0.00036326543016922396,0.0016403482709773983,-0.0015049576291354615,0.002223119629094004,-0.0010792430321277635,0.002334766992463879
2017-02-14,16.41,-0.002431610942249196,0.00121728545343891,0.0,-0.0030339805825243538,-0.0006064281382655023,0.0006067961165048263,-0.003592814371257358,-0.0009709468419200285,0.0017502585567897258,-0.0013888372862346453,0.002130337720073049,-0.0013198003787643186,0.002203824321606025
2017-02-15,16.32,-0.005484460694698323,-0.002431610942249196,0.00121728545343891,0.0,-0.0030339805825243538,-0.0006064281382655023,-0.0018028846153846922,-0.0019465533532065926,0.0026331308907860287,-0.0017569948941660086,0.002496494094714431,-0.0016830441850125832,0.0022638361410683362
2017-02-16,16.28,-0.002450980392156854,-0.005484460694698323,-0.002431610942249196,0.00121728545343891,0.0,-0.0030339805825243538,-0.006020469596628386,-0.0018299533151330926,0.0025854150520861837,-0.0014000459737188553,0.002030944468284462,-0.0018352140577009956,0.0022043380212759395
2017-02-17,16.48,0.01228501228501222,-0.002450980392156854,-0.005484460694698323,-0.002431610942249196,0.00121728545343891,0.0,-0.00181708055723806,0.0006270491418693513,0.0069360778426167105,1.0163310506172695e-05,0.004764948622168685,-0.001132153496736349,0.0038512775888814733
2017-02-20,16.49,0.0006067961165048263,0.01228501228501222,-0.002450980392156854,-0.005484460694698323,-0.002431610942249196,0.00121728545343891,0.0,0.0005049512744825346,0.006928459337955176,7.084292215665533e-05,0.0047686670115892746,-0.0011611256719312678,0.003835064355727597
2017-02-21,16.42,-0.0042449969678590715,0.0006067961165048263,0.01228501228501222,-0.002450980392156854,-0.005484460694698323,-0.002431610942249196,0.0006067961165048263,0.00014227406936055952,0.007164061907664628,-0.00041433638627973445,0.0049513960334788285,-0.0013437546672436574,0.003893087121165395
2017-02-22,16.35,-0.004263093788063332,-0.0042449969678590715,0.0006067961165048263,0.01228501228501222,-0.002450980392156854,-0.005484460694698323,-0.0006064281382655023,0.0003865474506875577,0.006941611961522978,-0.0007800029512595175,0.00509995444481082,-0.0014976325338845243,0.003946953250490513
2017-02-23,16.26,-0.0055045871559632475,-0.004263093788063332,-0.0042449969678590715,0.0006067961165048263,0.01228501228501222,-0.002450980392156854,-0.0030339805825243538,-0.00022417390207372102,0.007374498395460606,-0.0010270636086034068,0.0052780121375100705,-0.0016244939391604318,0.004036439756547713
2017-02-24,16.28,0.0012300123001229846,-0.0055045871559632475,-0.004263093788063332,-0.0042449969678590715,0.0006067961165048263,0.01228501228501222,0.0,-0.002435173899051568,0.0031114795456864885,-0.0009040623785911084,0.005318781691004924,-0.0015629933241542826,0.004071710173840422
2017-03-01,16.24,-0.002457002457002644,0.0012300123001229846,-0.0055045871559632475,-0.004263093788063332,-0.0042449969678590715,0.0006067961165048263,0.00121728545343891,-0.0030479336137530623,0.0026265349047506657,-0.0012714911696352638,0.005282743554746273,-0.0013882243993853626,0.003946479417703868
2017-03-02,16.02,-0.013546798029556606,-0.002457002457002644,0.0012300123001229846,-0.0055045871559632475,-0.004263093788063332,-0.0042449969678590715,-0.002431610942249196,-0.004908293826092569,0.005456263262822305,-0.0023830098783660047,0.006567165441351705,-0.001885923582300325,0.004778988564735481
2017-03-03,16.07,0.003121098626716723,-0.013546798029556606,-0.002457002457002644,0.0012300123001229846,-0.0055045871559632475,-0.004263093788063332,-0.005484460694698323,-0.003431455343136558,0.0065618754125889205,-0.0015224539462245002,0.0066784862352757875,-0.0016397244201952544,0.004908569293746537
2017-03-06,16.1,0.0018668326073429942,0.003121098626716723,-0.013546798029556606,-0.002457002457002644,0.0012300123001229846,-0.0055045871559632475,-0.002450980392156854,-0.00195717139047531,0.006803294230533221,-0.0010906726462745152,0.006750969943681723,-0.0012453593099966854,0.004854631726519224
2017-03-07,16.09,-0.0006211180124224835,0.0018668326073429942,0.003121098626716723,-0.013546798029556606,-0.002457002457002644,0.0012300123001229846,0.01228501228501222,-0.002327397452984403,0.006634772257082607,-0.002381285676017986,0.00488575106101782,-0.0011855611827559065,0.004854584542335828
2017-03-08,16.02,-0.004350528278433852,-0.0006211180124224835,0.0018668326073429942,0.003121098626716723,-0.013546798029556606,-0.002457002457002644,0.0006067961165048263,-0.002706102617270645,0.006697760530318025,-0.0028770181155118534,0.004799616280783157,-0.0014030875966775992,0.00489595932795406
2017-03-09,16.02,0.0,-0.004350528278433852,-0.0006211180124224835,0.0018668326073429942,0.003121098626716723,-0.013546798029556606,-0.0042449969678590715,3.2569886406763615e-06,0.0028521549514562397,-0.002452518418725946,0.004852613444270458,-0.0014334274025028404,0.0048847159550329255
2017-03-10,16.04,0.0012484394506866447,0.0,-0.004350528278433852,-0.0006211180124224835,0.0018668326073429942,0.003121098626716723,-0.004263093788063332,-0.00037127484656533926,0.002432453692992817,-0.0019013650948509486,0.00493639456007408,-0.001340684023055233,0.004918734350538986
2017-03-13,16.08,0.0024937655860348684,0.0012484394506866447,0.0,-0.004350528278433852,-0.0006211180124224835,0.0018668326073429942,-0.0055045871559632475,-0.00024588825082696444,0.0025878585059589923,-0.001101529820651137,0.004935680985283426,-0.001064296714627272,0.004973577322598269
2017-03-14,16.07,-0.0006218905472635816,0.0024937655860348684,0.0012484394506866447,0.0,-0.004350528278433852,-0.0006211180124224835,0.0012300123001229846,-0.00024604275779518405,0.002587886532531604,-0.0012867201053897936,0.00487282181369745,-0.001095391241990451,0.004968514628299668
2017-03-15,16.06,-0.0006222775357810351,-0.0006218905472635816,0.0024937655860348684,0.0012484394506866447,0.0,-0.004350528278433852,-0.002457002457002644,0.0004996073907353793,0.0013512408482621748,-0.0011032476132676328,0.004858381457103772,-0.0011873693914514483,0.004940396202430389
2017-03-16,16.04,-0.001245330012453305,-0.0006222775357810351,-0.0006218905472635816,0.0024937655860348684,0.0012484394506866447,0.0,-0.013546798029556606,0.0002505413882447183,0.0015643238913533213,0.00012689918844269732,0.002172567921260698,-0.0011280553449616536,0.0049317853998719855
2017-03-17,16.07,0.0018703241895261513,-0.001245330012453305,-0.0006222775357810351,-0.0006218905472635816,0.0024937655860348684,0.0012484394506866447,0.003121098626716723,0.0003749183360126196,0.0016836704400547537,1.8217447236401619e-06,0.0020110339833967305,-0.00076031610075043,0.004863586539973298
2017-03-20,16.2,0.008089607965152457,0.0018703241895261513,-0.001245330012453305,-0.0006222775357810351,-0.0006218905472635816,0.0024937655860348684,0.0018668326073429942,0.0014940868118361373,0.0038763132168821803,0.0006240992805045864,0.0032396852771644125,-0.00023328668288496445,0.0052281757746619395
2017-03-21,16.13,-0.004320987654320985,0.008089607965152457,0.0018703241895261513,-0.001245330012453305,-0.0006222775357810351,-0.0006218905472635816,-0.0006211180124224835,0.0007542673904246567,0.004655756748444439,0.0002541123163147363,0.0035900241627994716,-0.0010635866798516247,0.0043863193128266436
2017-03-22,16.08,-0.0030998140111593298,-0.004320987654320985,0.008089607965152457,0.0018703241895261513,-0.001245330012453305,-0.0006222775357810351,-0.004350528278433852,0.0002587600953489977,0.004960738698055731,0.0003791837430421885,0.0034300006412509455,-0.0012489171862348325,0.004390331724032753
2017-03-23,16.09,0.0006218905472636926,-0.0030998140111593298,-0.004320987654320985,0.008089607965152457,0.0018703241895261513,-0.001245330012453305,0.0,0.0006322042072923973,0.004888966860967248,0.00044137279776855775,0.003427998947999764,-0.0010055728104786943,0.004350222850356647
2017-03-27,16.11,0.0012430080795524656,0.0006218905472636926,-0.0030998140111593298,-0.004320987654320985,0.008089607965152457,0.0018703241895261513,0.0012484394506866447,0.0005067409852976601,0.004857196286185546,0.00044082966065513987,0.0034278572944521045,-0.0007302677170979044,0.004307234754140981
2017-03-28,16.07,-0.0024829298572315306,0.0012430080795524656,0.0006218905472636926,-0.0030998140111593298,-0.004320987654320985,0.008089607965152457,0.0024937655860348684,-0.0016077665791791374,0.002421361804929597,-5.683988367150006e-05,0.003457824054571697,-0.0005791848521613186,0.004182131986828952
2017-03-29,15.9,-0.010578718108276264,-0.0024829298572315306,0.0012430080795524656,0.0006218905472636926,-0.0030998140111593298,-0.004320987654320985,-0.0006218905472635816,-0.002859312669970193,0.004710003625514316,-0.0010525226397727684,0.004808392227766224,-0.001169621372581281,0.00471313671650734
2017-03-30,15.89,-0.0006289308176100628,-0.010578718108276264,-0.0024829298572315306,0.0012430080795524656,0.0006218905472636926,-0.0030998140111593298,-0.0006222775357810351,-0.0023651360312603397,0.00480708451585841,-0.001053187967955671,0.0048083265407238215,-0.001078217790611652,0.004704574483723116
2017-03-31,15.98,0.005663939584644506,-0.0006289308176100628,-0.010578718108276264,-0.0024829298572315306,0.0012430080795524656,0.0006218905472636926,-0.001245330012453305,-0.0013567262237841771,0.005976862093449643,-0.0003622610082458899,0.005253455164155838,-0.0001176809099015963,0.003920700604005295
2017-04-03,15.99,0.0006257822277846437,0.005663939584644506,-0.0006289308176100628,-0.010578718108276264,-0.0024829298572315306,0.0012430080795524656,0.0018703241895261513,-0.0014801713941377415,0.0059158061517142245,-0.00048671520442004066,0.005209244184435354,-0.00024244672984820027,0.0038512997508868686
2017-04-04,15.88,-0.0068792995622263264,0.0006257822277846437,0.005663939584644506,-0.0006289308176100628,-0.010578718108276264,-0.0024829298572315306,0.008089607965152457,-0.0023594453351367005,0.006408324602073884,-0.001983605957157919,0.004584163817657284,-0.0006797533383266663,0.004088441347920983
2017-04-05,15.87,-0.0006297229219144329,-0.0068792995622263264,0.0006257822277846437,0.005663939584644506,-0.0006289308176100628,-0.010578718108276264,-0.004320987654320985,-0.00036964629786433444,0.004469493553135008,-0.0016144794839172637,0.004523250106167274,-0.0006801835838012637,0.00408843530545745
2017-04-06,15.87,0.0,-0.0006297229219144329,-0.0068792995622263264,0.0006257822277846437,0.005663939584644506,-0.0006289308176100628,-0.0030998140111593298,-0.0002438601343423219,0.004469222236998813,-0.0013044980828013308,0.004516359944840961,-0.0004626571698795712,0.0039976020865572495
2017-04-07,15.69,-0.011342155009451793,0.0,-0.0006297229219144329,-0.0068792995622263264,0.0006257822277846437,0.005663939584644506,0.0006218905472636926,-0.0036450790531615818,0.005251770905163531,-0.0025009026384728793,0.005439641626033102,-0.0010297649203521609,0.0046755400700036484
2017-04-10,15.63,-0.003824091778202643,-0.011342155009451793,0.0,-0.0006297229219144329,-0.0068792995622263264,0.0006257822277846437,0.0012430080795524656,-0.004535053854359039,0.004694568784832571,-0.00300761262424839,0.005285974325358635,-0.0012833914817966252,0.004683028387906732
2017-04-11,15.69,0.0038387715930900956,-0.003824091778202643,-0.011342155009451793,0.0,-0.0006297229219144329,-0.0068792995622263264,-0.0024829298572315306,-0.002391439623295755,0.00569662090913343,-0.0023754424792162276,0.005716205180963574,-0.0012161411814438639,0.0047493131345467034
2017-04-12,15.69,0.0,0.0038387715930900956,-0.003824091778202643,-0.011342155009451793,0.0,-0.0006297229219144329,-0.010578718108276264,-0.002265495038912868,0.0057519993626949165,-0.0013175706683886013,0.004957968706841438,-0.0011850466540806847,0.004755440418553979
2017-04-17,15.91,0.014021669853409913,0.0,0.0038387715930900956,-0.003824091778202643,-0.011342155009451793,0.0,-0.0006289308176100628,0.0005388389317691145,0.009396273384120682,0.00014748939871339628,0.0069489179671011194,-0.0004528492846211374,0.005848415511985077
2017-04-18,15.87,-0.0025141420490257804,0.014021669853409913,0.0,0.0038387715930900956,-0.003824091778202643,-0.011342155009451793,0.005663939584644506,0.002304441523854317,0.007171745382199796,-0.0006703187646536323,0.006704493564522761,-0.0005162898864497611,0.0058643244505862
2017-04-19,16.1,0.01449275362318847,-0.0025141420490257804,0.014021669853409913,0.0,0.0038387715930900956,-0.003824091778202643,0.0006257822277846437,0.00596781060413254,0.007899847998744627,0.0007163783748867503,0.008256725894679167,0.00011483158523335479,0.006747416262070041
2017-04-20,16.09,-0.0006211180124224835,0.01449275362318847,-0.0025141420490257804,0.014021669853409913,0.0,0.0038387715930900956,-0.0068792995622263264,0.005075832683030024,0.008434059576472105,0.0013421965298671345,0.007843892118708796,-0.00032070471364539224,0.00648145380137192
2017-04-21,16.09,0.0,-0.0006211180124224835,0.01449275362318847,-0.0025141420490257804,0.014021669853409913,0.0,-0.0006297229219144329,0.005075832683030024,0.008434059576472105,0.001405168822058578,0.007828815450586748,-0.00010465533092934298,0.006412744980031669
2017-04-24,16.12,0.0018645121193288094,0.0,-0.0006211180124224835,0.01449275362318847,-0.0025141420490257804,0.014021669853409913,0.0,0.002644401136213803,0.006805489034734343,0.0015916200339914587,0.007813819798110277,0.00014356097559506398,0.006386734128069941
2017-04-25,16.1,-0.001240694789081842,0.0018645121193288094,0.0,-0.0006211180124224835,0.01449275362318847,-0.0025141420490257804,-0.011342155009451793,0.002899090588202591,0.006584409483346871,0.0026017660560284537,0.006498183840806726,5.043170877778724e-05,0.006392968947320021
2017-04-26,16.06,-0.002484472049689601,-0.001240694789081842,0.0018645121193288094,0.0,-0.0006211180124224835,0.01449275362318847,-0.003824091778202643,-0.0004963545463730235,0.0016079706756730282,0.002735728028879758,0.0063634044881729955,-0.0001359422976843161,0.0064106809742780066
2017-04-27,15.95,-0.006849315068493067,-0.002484472049689601,-0.001240694789081842,0.0018645121193288094,0.0,-0.0006211180124224835,0.0038387715930900956,-0.00174199395758714,0.0032760010887743665,0.0016669193627214419,0.007021151191984112,-0.0003542615582473929,0.006567253442930394
2017-04-28,15.99,0.0025078369905957576,-0.006849315068493067,-0.002484472049689601,-0.001240694789081842,0.0018645121193288094,0.0,0.0,-0.0012404265594679886,0.003764883909238979,0.0019177030617810176,0.006999751378157921,0.00030006619669620813,0.006132470687946821
2017-05-02,15.97,-0.001250781738586615,0.0025078369905957576,-0.006849315068493067,-0.002484472049689601,-0.001240694789081842,0.0018645121193288094,0.014021669853409913,-0.0018634853310510735,0.003358416861655182,0.0003904579025813648,0.005589446208689803,0.0002689736506473805,0.006139001705958205
2017-05-03,15.89,-0.0050093926111458575,-0.001250781738586615,0.0025078369905957576,-0.006849315068493067,-0.002484472049689601,-0.001240694789081842,-0.0025141420490257804,-0.0026172248954638767,0.0035980586142939776,0.0001409328463693571,0.005785770259231591,-0.00026469295914213764,0.006109177690060647
2017-05-04,15.91,0.0012586532410321372,-0.0050093926111458575,-0.001250781738586615,0.0025078369905957576,-0.006849315068493067,-0.002484472049689601,0.01449275362318847,-0.001868599837319529,0.003999584784389465,-0.0011824771918462762,0.0029634183604541043,-0.00023304940847976297,0.006115668402713609
2017-05-05,15.91,0.0,0.0012586532410321372,-0.0050093926111458575,-0.001250781738586615,0.0025078369905957576,-0.006849315068493067,-0.0006211180124224835,-0.0004987368236209156,0.0028847977202296243,-0.0011203653906040278,0.0029829363764598384,0.00011091556963155336,0.005912262159561694
2017-05-08,16.01,0.006285355122564562,0.0,0.0012586532410321372,-0.0050093926111458575,-0.001250781738586615,0.0025078369905957576,0.0,0.00025676680277284534,0.004105445174797211,-0.0004918298783475716,0.0037964909769577435,0.0004566694718555031,0.006066848120486319
2017-05-09,15.95,-0.0037476577139289313,0.006285355122564562,0.0,0.0012586532410321372,-0.0050093926111458575,-0.001250781738586615,0.0018645121193288094,-0.00024260839229561793,0.0044703063516727155,-0.0010530468616733457,0.0038241704387908192,0.00026928658615905655,0.006139140388075439
2017-05-10,15.94,-0.0006269592476488839,-0.0037476577139289313,0.006285355122564562,0.0,0.0012586532410321372,-0.0050093926111458575,-0.001240694789081842,0.0006338782804037768,0.0036578308074955617,-0.0009916733075300498,0.0038257488400308516,0.000805046374249202,0.005507548690761811
2017-05-11,15.92,-0.0012547051442910462,-0.0006269592476488839,-0.0037476577139289313,0.006285355122564562,0.0,0.0012586532410321372,-0.002484472049689601,0.00013120660333914013,0.0037226306018407034,-0.0008686966169901944,0.0037920485914809225,0.0009335157059447818,0.0054232070912691496
2017-05-12,15.93,0.0006281407035175768,-0.0012547051442910462,-0.0006269592476488839,-0.0037476577139289313,0.006285355122564562,0.0,-0.006849315068493067,0.0002568347440426555,0.003727691328742254,-0.00012095103978913003,0.003167511871428123,0.0007729841614661559,0.005380029654232053
2017-05-15,15.97,0.0025109855618330457,0.0006281407035175768,-0.0012547051442910462,-0.0006269592476488839,-0.0037476577139289313,0.006285355122564562,0.0025078369905957576,-0.0004980391681036478,0.002316878039971926,-0.00012063618266540121,0.003167802355571101,0.0008985334395578082,0.005390330301651389
2017-05-16,16.05,0.0050093926111458575,0.0025109855618330457,0.0006281407035175768,-0.0012547051442910462,-0.0006269592476488839,-0.0037476577139289313,-0.001250781738586615,0.00125337089691131,0.0025449112675569783,0.000505381252307846,0.0035187708402306186,0.00044791957744460544,0.0045461316765761295
2017-05-17,16.06,0.0006230529595014911,0.0050093926111458575,0.0025109855618330457,0.0006281407035175768,-0.0012547051442910462,-0.0006269592476488839,-0.0050093926111458575,0.001503373338341385,0.0023693589103926235,0.0010686258093725808,0.002941360335127022,0.000604779327870969,0.004492354406691175
2017-05-18,16.2,0.008717310087173136,0.0006230529595014911,0.0050093926111458575,0.0025109855618330457,0.0006281407035175768,-0.0012547051442910462,0.0012586532410321372,0.0034977763846342214,0.0034278679791344847,0.0018144914939866807,0.0038117874219520784,0.0003160071510702023,0.00366141511384798
2017-05-19,16.11,-0.005555555555555536,0.008717310087173136,0.0006230529595014911,0.0050093926111458575,0.0025109855618330457,0.0006281407035175768,0.0,0.0022610371328195987,0.005316989418870641,0.0012589359384311272,0.004456035913093338,6.928527391354966e-05,0.003887177730319916
2017-05-22,16.22,0.006828057107386654,-0.005555555555555536,0.008717310087173136,0.0006230529595014911,0.0050093926111458575,0.0025109855618330457,0.006285355122564562,0.0031244514419303203,0.005704149406497253,0.0013132061369133363,0.0045267976510804725,0.00041068812928288234,0.004170308214593965
2017-05-23,16.28,0.0036991368680643344,0.006828057107386654,-0.005555555555555536,0.008717310087173136,0.0006230529595014911,0.0050093926111458575,-0.0037476577139289313,0.0028624002933140156,0.00562545971258624,0.002057885595112663,0.004202670055345734,0.0005024193667196586,0.004223804346574025
2017-05-24,16.29,0.0006142506142505777,0.0036991368680643344,0.006828057107386654,-0.005555555555555536,0.008717310087173136,0.0006230529595014911,-0.0006269592476488839,0.0028606398242638333,0.005626337016956211,0.002182006581302609,0.004132305655617497,0.0005951666368862796,0.004203832575600486
2017-05-26,16.34,0.0030693677102517913,0.0006142506142505777,0.0036991368680643344,0.006828057107386654,-0.005555555555555536,0.008717310087173136,-0.0012547051442910462,0.0017310513488795643,0.004636426508013066,0.0026144138667568927,0.003955168376332034,0.0008728586248833492,0.004173016060972469
2017-05-29,16.41,0.004283965728274275,0.0030693677102517913,0.0006142506142505777,0.0036991368680643344,0.006828057107386654,-0.005555555555555536,0.0006281407035175768,0.003698955605645526,0.0022385988299936624,0.0029799963692325624,0.003919974895673022,0.0014295226647217164,0.003815987048366353
2017-05-30,16.45,0.0024375380865324647,0.004283965728274275,0.0030693677102517913,0.0006142506142505777,0.0036991368680643344,0.006828057107386654,0.0025109855618330457,0.002820851801474689,0.001413317496303137,0.0029726516217025043,0.003921019978443961,0.0014260077195185517,0.0038149737677315872
2017-05-31,16.39,-0.0036474164133737386,0.0024375380865324647,0.004283965728274275,0.0030693677102517913,0.0006142506142505777,0.0036991368680643344,0.0050093926111458575,0.0013515411451870741,0.003092838720295994,0.002106970719250545,0.00435319208199211,0.0013061759857791954,0.0039391002837416275
2017-06-01,16.3,-0.005491153142159866,-0.0036474164133737386,0.0024375380865324647,0.004283965728274275,0.0030693677102517913,0.0006142506142505777,0.0006230529595014911,0.0001304603939049853,0.004389939697090734,0.0014955501090844093,0.004970397417541686,0.0012820879592284951,0.003981003455707161
2017-06-02,16.32,0.0012269938650306678,-0.005491153142159866,-0.0036474164133737386,0.0024375380865324647,0.004283965728274275,0.0030693677102517913,0.008717310087173136,-0.0002380143751392394,0.004152487909027656,0.0007465184868701624,0.004277219709098068,0.0012805049904284216,0.003981019558844118
2017-06-05,16.34,0.001225490196078427,0.0012269938650306678,-0.005491153142159866,-0.0036474164133737386,0.0024375380865324647,0.004283965728274275,-0.005555555555555536,-0.000849709481578409,0.0034926820065882998,0.0014246230620335587,0.003660092507521018,0.001341779500232343,0.003969688176247468
2017-06-06,16.38,0.00244798041615657,0.001225490196078427,0.0012269938650306678,-0.005491153142159866,-0.0036474164133737386,0.0024375380865324647,0.006828057107386654,-0.0008476210156535879,0.0034951412945582604,0.0009866153929105504,0.003171017153360425,0.0011499107649119433,0.003807599937638194
2017-06-07,16.36,-0.0012210012210012167,0.00244798041615657,0.001225490196078427,0.0012269938650306678,-0.005491153142159866,-0.0036474164133737386,0.0036991368680643344,-0.00036233797717908354,0.0031617681385263234,0.0004946015840039952,0.003083885906548135,0.001276243589558329,0.003676199234373039
